production_id	level	changed_ori_nat	changed_nat_str	original_text	natural_text	strong_text
153	ORI->NAT->STR	S	N	George Smoot é figurinha carimbada no estudo da radiação cósmica de fundo.	George Smoot é pessoa conhecida no estudo da radiação cósmica de fundo.	George Smoot é pessoa conhecida no estudo da radiação cósmica de fundo.
153	ORI->NAT->STR	S	S	Foi o principal cientista ligado ao satélite Cobe (Cosmic Background Explorer), que em 1992 revelou flutuações de "temperatura" na radiação, na verdade, um eco do Big Bang, explosão que teria dado origem ao Universo.	Foi o principal cientista ligado ao satélite Cosmic Background Explorer (Cobe), que revelou em 1992 variações de "temperatura" na radiação, na verdade, um eco do Big Bang, explosão que teria dado origem ao Universo.	Foi o principal cientista ligado ao satélite Cosmic Background Explorer (Cobe).
153	ORI->NAT->STR	S	S	Ela foi descoberta em 1965, depois de ter sido prevista pelo modelo do Big Bang criado pelo russo-americano George Gamow.	Ela foi descoberta em 1965, em seguida à previsão que está no modelo do Big Bang criado pelo russo-americano George Gamow.	Ela foi descoberta em 1965, em seguida à previsão que está no modelo do Big Bang que o russo-americano George Gamow criou.
153	ORI->NAT->STR	S	N	Mas ninguém conseguira detectar flutuações até o Cobe.	Mas ninguém conseguira detectar variações até o Cobe.	Mas ninguém conseguira detectar variações até o Cobe.
153	ORI->NAT->STR	S	S	A partir das flutuações, é possível estimar a quantidade de matéria e energia existente no Universo e a idade do cosmos, entre outras descobertas importantes.	A partir das variações, é possível calcular a idade dos Universo e a quantidade de matéria e energia existente nele, entre outras descobertas importantes.	A partir das variações, é possível calcular a idade do Universo e a quantidade de matéria e energia existente nele, entre outras descobertas importantes.
153	ORI->NAT->STR	S	S	Os resultados do Cobe foram relevantes, mas o estado da arte são as imagens do satélite WMAP (Wilkinson Microwave Anisotropy Probe), cujos primeiros dados saíram em 2003.	Os resultados do Cobe foram importantes, mas o nível mais alto de desenvolvimento são as imagens do satélite Wilkinson Microwave Anisotropy Probe (WMAP), cujos primeiros dados saíram em 2003.	Mas o nível mais alto de desenvolvimento são as imagens do satélite Wilkinson Microwave Anisotropy Probe (WMAP).
154	ORI->NAT->STR	S	S	A inundação permanente no baixo Taquari é conseqüência da obstrução do fluxo do rio na região da planície, onde seu leito foi reduzido devido ao acúmulo de sedimentos.	A inundação permanente no baixo Taquari é conseqüência do entupimento do rio na região da planície, onde a concentração de areia, terra e detritos reduziu o seu leito.	A inundação permanente no baixo Taquari é conseqüência do entupimento do rio na região da planície.
154	ORI->NAT->STR	S	N	O estudo da Embrapa verificou que esse processo de assoreamento do rio foi acelerado a partir da década de 1970.	O estudo da Embrapa verificou que esse processo de entupimento do rio se acelerou a partir da década de 1970.	O estudo da Embrapa verificou que esse processo de entupimento do rio se acelerou a partir da década de 1970.
154	ORI->NAT->STR	S	N	Naquela época, o governo militar incentivou o povoamento de áreas do planalto do entorno do Pantanal para o desenvolvimento de agricultura e pecuária.	Naquela época, o governo militar incentivou as pessoas a irem morar em áreas do planalto do entorno do Pantanal, com o objetivo de desenvolver agricultura e criação de gado.	Naquela época, o governo militar incentivou as pessoas a irem morar em áreas do planalto do entorno do Pantanal, com o objetivo de desenvolver agricultura e criação de gado.
154	ORI->NAT->STR	S	S	"Aquela área toda do alto Taquari é, na sua maior parte, arenosa".	"Aquela área toda do alto Taquari é, na sua maior parte, constituída de areia".	"Aquela área toda do alto Taquari é constituída de areia".
154	ORI->NAT->STR	S	N	"Se você tirar a cobertura vegetal para colocar pasto ou agricultura, a primeira chuva arrasta uma enormidade de areia para o rio ", diz Emiko de Resende.	"Se você tirar a cobertura vegetal para colocar pasto ou agricultura, a primeira chuva arrasta uma quantidade enorme de areia para o rio".	"Se você tirar a cobertura vegetal para colocar pasto ou agricultura, a primeira chuva arrasta uma quantidade enorme de areia para o rio".
154	ORI->NAT->STR	S	N	A destruição de trechos da vegetação que acompanha o curso do rio (chamada de mata ciliar) também contribuiu para o problema.	A destruição de trechos da vegetação que acompanha o curso do rio também contribuiu para o problema.	A destruição de trechos da vegetação que acompanha o curso do rio também contribuiu para o problema.
154	ORI->NAT->STR	S	S	Os sedimentos são arrastados para a parte baixa do rio.	A areia, a terra e os detritos são arrastados para a parte baixa do rio.	A areia, a terra e os restos são arrastados para a parte baixa do rio.
154	ORI->NAT->STR	S	S	Como a correnteza na planície é muito fraca, há acúmulo no fundo do Taquari.	Como a correnteza na planície é muito fraca, há concentração no fundo do Taquari.	Com isso, há concentração no fundo do Taquari.
154	ORI->NAT->STR	N	S	"O leito do rio ficou tão alto que está acima das áreas laterais, as planícies".	"O leito do rio ficou tão alto que está acima das áreas laterais, as planícies".	"O leito do rio ficou tão alto que está acima das áreas laterais".
154	ORI->NAT->STR	S	S	"Quando o rio arromba [abre um canal e a água invade a planície], não volta mais para o leito na época da seca, porque o leito está mais alto que o campo ", explica.	"Quando o rio abre um canal e a água invade a planície, não volta mais para o leito na época da seca, porque o leito está mais alto que o campo".	"No momento em que o rio abre um canal e a água invade a planície, não volta mais para o leito na época da seca".
155	ORI->NAT->STR	S	S	O Ibama (Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis) aplicou, desde maio passado, multas de cerca de R$ 50 milhões a pelo menos 200 fazendeiros cujas terras estão às margens do Taquari.	O Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) aplicou, desde maio passado, multas de cerca de R$ 50 milhões a pelo menos 200 fazendeiros cujas terras estão às margens do Taquari.	O Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) aplicou multas de cerca de R$ 50 milhões desde maio passado.
155	ORI->NAT->STR	S	S	Segundo o Ibama, nas propriedades multadas, houve desmatamento nas margens do rio, com a finalidade de abrir espaço à agricultura ou à criação de gado.	De acordo com o Ibama, houve desmatamento nas margens do rio nas propriedades multadas, com a finalidade de abrir espaço à agricultura ou à criação de gado.	De acordo com o Ibama, houve desmatamento nas margens do rio nas propriedades multadas.
155	ORI->NAT->STR	S	N	Em conseqüência, a erosão despejou toneladas de terra no Taquari.	Em conseqüência, a ação da água despejou toneladas de terra no Taquari.	Em conseqüência, a ação da água despejou toneladas de terra no Taquari.
155	ORI->NAT->STR	N	N	"O objetivo é despertar a consciência ambiental".	"O objetivo é despertar a consciência ambiental".	"O objetivo é despertar a consciência ambiental".
155	ORI->NAT->STR	S	S	"A multa pode ser reduzida em 90% se for apresentado um plano de recuperação da área ", afirmou o gerente-executivo do Ibama em Campo Grande (MS), Nereu Fontes.	"A multa pode ser reduzida em 90% se for apresentado um plano de recuperação da área ", afirmou Nereu Fontes.	"Se for apresentado um plano de recuperação da área, a multa pode ser reduzida em 90% ", afirmou Nereu Fontes.
155	ORI->NAT->STR	S	N	O coordenador do Programa Pantanal do Ministério do Meio Ambiente, Paulo Guilherme Cabral, recebeu o estudo da Embrapa sobre o Taquari no início de julho.	O chefe do Programa Pantanal do Ministério do Meio Ambiente recebeu o estudo da Embrapa sobre o Taquari no início de julho.	O chefe do Programa Pantanal do Ministério do Meio Ambiente recebeu o estudo da Embrapa sobre o Taquari no início de julho.
155	ORI->NAT->STR	S	N	Ele disse que a ministra Marina Silva criou um grupo de trabalho para analisar as propostas.	Ele disse que a ministra Marina Silva criou um grupo de trabalho com o objetivo de analisar as propostas.	Ele disse que a ministra Marina Silva criou um grupo de trabalho com o objetivo de analisar as propostas.
155	ORI->NAT->STR	S	N	Existem, segundo Cabral, projetos polêmicos dentro do estudo, como a dragagem (retirada de terra do rio).	De acordo com Cabral, existem projetos polêmicos dentro do estudo, como a retirada de terra do rio:	De acordo com Cabral, existem projetos polêmicos dentro do estudo, como a retirada de terra do rio:
155	ORI->NAT->STR	S	N	"Onde vamos colocar essa terra no Pantanal?", questiona.	"Onde vamos colocar essa terra no Pantanal?"	"Onde vamos colocar essa terra no Pantanal?"
155	ORI->NAT->STR	S	S	A Sema (Secretaria do Meio Ambiente de Mato Grosso do Sul) informou que defende a dragagem e estuda a contratação de uma empresa para o serviço.	A secretaria do meio ambiente de Mato Grosso do Sul informou que defende a retirada de terra do rio e estuda contratar uma empresa para o serviço.	A secretaria do meio ambiente de Mato Grosso do Sul informou que defende a retirada de terra do rio.
155	ORI->NAT->STR	S	S	A situação do rio Taquari motivou a criação do Programa Pantanal, quando o então presidente Fernando Henrique Cardoso, em 1995, sobrevoou a região e ficou impressionado com o rio assoreado, invadindo fazendas.	A situação do rio Taquari provocou a criação do Programa Pantanal em 1995, época em que o presidente Fernando Henrique Cardoso sobrevoou a região e ficou impressionado com o rio entupido, invadindo fazendas.	A situação do rio Taquari provocou a criação do Programa Pantanal em 1995.
155	ORI->NAT->STR	S	S	A situação do rio Taquari motivou a criação do Programa Pantanal, quando o então presidente Fernando Henrique Cardoso, em 1995, sobrevoou a região e ficou impressionado com o rio assoreado, invadindo fazendas.	A situação do rio Taquari provocou a criação do Programa Pantanal em 1995, época em que o presidente Fernando Henrique Cardoso sobrevoou a região e ficou impressionado com o rio entupido, invadindo fazendas.	O presidente Fernando Henrique Cardoso ficou impressionado com o rio entupido, invadindo fazendas.
156	ORI->NAT->STR	S	N	Chamadas de aranhas-cavalgadoras, ganharam esse nome por um bom motivo:	As aranhas-cavalgadoras ganharam esse nome por um bom motivo:	As aranhas-cavalgadoras ganharam esse nome por um bom motivo:
156	ORI->NAT->STR	N	S	Têm o hábito de montar na cabeça de formigas e sobreviver à custa desses insetos.	Têm o hábito de montar na cabeça de formigas e sobreviver à custa desses insetos.	Têm o hábito de sobreviver à custa desses insetos.
156	ORI->NAT->STR	S	S	Seis das nove aranhas descobertas pelo grupo do Butantan e do Goeldi são desse grupo de "folgadas".	Seis das nove aranhas descobertas pelo grupo do Butantan e do Goeldi são desse grupo de "malandras".	Seis das nove aranhas que o grupo do Butantan e do Goeldi descobriu são desse grupo de "malandras".
